Cell_ID,RNTI,CQI,Layers,MCS,CQI_Change,RI_Change,Margin_ChangeM,Nack,Alloc_RBs,DL_Aggregation_Level_1,DLAL_2,DLAL_4,DLAL_8,DLAL_16,DL-BLER,RI,DL-CQI,DL-MCS,256QAM,Small_Alloc,UL-BLER-CRC,UL-CQI,UL-MCS,C2I,256QAM_1,Meas_Gap,Connected,BeamID,ConnectedTime_min,Time_Delta,Jammer_On
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,22,21.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,4,0,25,25.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,82,0
1,2265,14,2,28,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,72,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,61,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,51,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,41,0
1,2265,15,2,28,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,31,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,21,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,23.0,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,23.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,23.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,23,22.4,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,23,22.4,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,23,22.4,0,0,0,1,0,20,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,26,23.4,0,0,0,1,0,11,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,25,23.4,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,26,23.4,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,26,24.6,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,25,23.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,22.6,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.0,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,26,24.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,26,24.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,25.0,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,22.8,0,0,0,1,0,31,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.6,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.6,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,25.6,0,0,0,1,0,40,0
1,2265,15,2,28,12,0,0,0,2,6,0,0,0,0,0,4,15,28,0,0,0,0,27,25.6,0,0,0,1,0,51,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,25.2,0,0,0,1,0,11,0
1,2265,14,2,28,1,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,33,0,28,22.6,0,0,0,1,0,10,0
1,2265,14,2,28,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,25.2,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,23,28.6,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,27.8,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,27.8,0,0,0,1,0,20,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,27.8,0,0,0,1,0,30,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,31,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,20,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.6,0,0,0,1,0,50,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,40,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.4,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.6,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.4,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.6,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.4,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.4,0,0,0,1,0,40,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,26,26.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,26.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,27.2,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,26.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,26.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,23,22.2,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,1,0,28,27.0,0,0,0,1,0,46,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,21,20.6,0,0,0,1,0,21,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,27,26.2,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,21,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,27,26.2,0,0,0,1,0,20,0
1,2265,15,2,28,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,100,0,21,20.8,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,100,0,21,20.8,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,100,0,21,20.8,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.4,0,0,0,1,0,21,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.4,0,0,0,1,0,11,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,10,0
1,2265,14,2,28,0,0,0,0,2,0,0,0,0,0,0,4,14,28,0,0,0,0,28,26.8,0,0,0,1,0,20,0
1,2265,15,2,28,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,22,21.2,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,22,21.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,23,21.4,0,0,0,1,0,10,0
1,2265,14,2,27,1,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,23,21.4,0,0,0,1,0,10,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,23,21.4,0,0,0,1,0,20,0
1,2265,14,2,27,0,0,0,0,2,1,0,0,0,0,0,4,15,27,0,0,0,0,28,27.6,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.8,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,28.8,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,26.2,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,27,26.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,26,24.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,31.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,26.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,30.2,0,0,0,1,0,10,0
1,2265,15,2,28,2,0,0,0,2,27,0,0,0,0,0,4,15,28,0,0,0,0,28,30.2,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,31,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,25,24.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,26,25.2,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,26.4,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,26.4,0,0,0,1,0,21,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,26.4,0,0,0,1,0,31,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,28.0,0,0,0,1,0,31,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,28.0,0,0,0,1,0,21,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,28.0,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.2,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.6,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.6,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.6,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,30,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,27.8,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,28,29.8,0,0,0,1,0,20,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,31.0,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,30.8,0,0,0,1,0,11,0
1,2265,15,2,28,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,28,30.2,0,0,0,1,0,10,0
1,2265,15,2,28,0,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,24,22.8,0,0,0,1,0,11,0
1,2265,14,2,26,0,0,0,0,2,1,0,0,0,0,0,4,14,28,0,0,0,0,28,26.2,0,0,0,1,0,10,0
1,2265,14,2,26,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,27,24.8,0,0,0,1,0,20,0
1,2265,14,2,26,0,0,0,0,2,1,0,0,0,0,0,4,14,28,0,0,0,0,28,26.2,0,0,0,1,0,20,0
1,2265,14,2,26,0,0,0,0,2,1,0,0,0,0,0,4,15,28,0,0,0,0,26,25.0,0,0,0,1,0,21,0
1,2265,15,2,26,1,0,0,0,2,0,0,0,0,0,0,4,15,28,0,0,0,0,26,25.0,0,0,0,1,0,10,0
1,2265,11,2,21,12,0,0,85,2,30,0,0,0,0,0,4,15,28,0,0,0,0,27,25.2,0,0,0,1,0,10,0
1,2265,14,2,21,1,0,0,0,2,0,0,0,0,0,0,4,11,21,0,0,0,0,27,26.4,0,0,0,1,0,10,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,11,21,0,0,0,0,27,26.4,0,0,0,1,0,21,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,11,21,0,0,0,0,27,26.4,0,0,0,1,0,31,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,11,21,0,0,0,0,27,26.4,0,0,0,1,0,41,0
1,2265,14,2,21,1,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,23,21.8,0,0,0,1,0,31,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,23,21.8,0,0,0,1,0,21,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,23,21.8,0,0,0,1,0,11,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,23,21.8,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.0,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,27.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.2,0,0,0,1,0,21,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.2,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,24.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,28,29.2,0,0,0,1,0,31,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,28,28.0,0,0,0,1,0,20,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.8,0,0,0,1,0,10,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.8,0,0,0,1,0,20,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,27.8,0,0,0,1,0,21,0
1,2265,15,2,21,1,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,27.8,0,0,0,1,0,11,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,27.4,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.2,0,0,0,1,0,30,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.2,0,0,0,1,0,20,0
1,2265,14,2,21,1,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.2,0,0,0,1,0,10,0
1,2265,14,2,21,0,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,27,25.2,0,0,0,1,0,10,0
1,2265,15,2,21,1,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,27.6,0,0,0,1,0,10,0
1,2265,15,2,21,1,0,0,0,2,0,0,0,0,0,0,4,14,21,0,0,0,0,28,26.2,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,26.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,6,0,28,27.2,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,31,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,21,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,29.6,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.0,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.0,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.4,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.4,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.4,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.4,0,0,0,1,0,31,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.4,0,0,0,1,0,41,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,27.2,0,0,0,1,0,41,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,27.2,0,0,0,1,0,31,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,27.2,0,0,0,1,0,21,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,27.2,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,24.0,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,27.2,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,24.0,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,26.6,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.8,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,26.8,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,26.8,0,0,0,1,0,21,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.0,0,0,0,1,0,30,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.0,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.0,0,0,0,1,0,20,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,28.6,0,0,0,1,0,31,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,27,26.6,0,0,0,1,0,41,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,28,30.0,0,0,0,1,0,10,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,26.6,0,0,0,1,0,71,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,24,24.2,0,0,0,1,0,61,0
1,2265,15,2,21,0,0,0,0,2,0,0,0,0,0,0,4,15,21,0,0,0,0,26,25.6,0,0,0,1,0,51,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,27.2,0,0,0,1,0,10,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,28.4,0,0,0,1,0,31,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,27,26.0,0,0,0,1,0,51,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,27.6,0,0,0,1,0,41,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,28.4,0,0,0,1,0,20,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,22,20.6,0,0,0,1,0,10,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,22,20.6,0,0,0,1,0,11,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,26.4,0,0,0,1,0,10,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,28.0,0,0,0,1,0,10,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,30.0,0,0,0,1,0,11,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,30.0,0,0,0,1,0,10,0
1,2265,14,2,27,1,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,30.0,0,0,0,1,0,20,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,30.0,0,0,0,1,0,30,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,27.2,0,0,0,1,0,21,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,26.6,0,0,0,1,0,20,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,28,27.2,0,0,0,1,0,10,0
1,2265,15,2,27,0,0,0,0,2,0,0,0,0,0,0,4,15,27,0,0,0,0,27,25.6,0,0,0,1,0,10,0
1,2265,14,2,27,1,0,0,0,2,0,0,0,0,0,0,4,14,27,0,0,0,0,28,26.2,0,0,0,1,0,20,0
1,2265,14,2,27,0,0,0,0,2,0,0,0,0,0,0,4,14,27,0,0,0,0,28,26.2,0,0,0,1,0,10,0
